voter_id,age,ip_address,device_id,login_attempts,vote_duration_sec,location_match,previous_votes,is_fraud
V0052,48,192.168.2.250,DV1819,3,115,1,0,0
V0209,70,192.168.5.174,DV1612,1,104,1,0,0
V0966,51,192.168.10.176,DV1487,2,50,0,2,1
V0462,68,192.168.7.8,DV1391,7,25,1,1,1
V2396,69,192.168.10.83,DV1231,1,115,1,0,0
V1308,53,192.168.3.185,DV1263,8,117,0,1,1
V0448,23,192.168.3.230,DV1865,7,92,1,3,1
V0390,58,192.168.1.62,DV1312,2,26,1,1,1
V0690,71,192.168.10.157,DV1585,7,111,0,0,1
V0443,19,192.168.5.52,DV1298,5,97,0,3,1
V0838,70,192.168.3.159,DV1249,3,64,1,0,0
V1529,56,192.168.7.127,DV1869,2,110,1,0,0
V1847,90,192.168.8.64,DV1250,5,105,0,1,1
V0729,42,192.168.8.175,DV1509,3,81,1,2,1
V0128,33,192.168.10.214,DV1157,8,94,1,2,1
V0482,44,192.168.3.178,DV1069,6,35,0,0,1
V0915,66,192.168.3.19,DV1482,8,9,1,1,1
V0829,34,192.168.0.121,DV1924,1,16,1,0,0
V2944,35,192.168.0.168,DV1377,3,22,1,0,0
V2164,68,192.168.0.96,DV1061,1,17,1,0,0
V1161,35,192.168.8.72,DV1899,7,29,1,2,1
V2949,27,192.168.5.170,DV1265,1,85,1,0,0
V0105,23,192.168.0.142,DV1299,3,84,1,0,0
V0020,56,192.168.10.130,DV1623,4,22,1,1,1
V1291,80,192.168.2.129,DV1971,2,60,0,1,1
V0179,34,192.168.8.16,DV1600,6,88,0,3,1
V1131,27,192.168.5.174,DV1538,7,78,1,2,1
V1784,57,192.168.6.173,DV1840,8,7,1,3,1
V1816,64,192.168.10.28,DV1680,6,67,1,1,1
V0410,61,192.168.10.196,DV1049,1,15,1,0,0
V2351,39,192.168.5.9,DV1545,3,90,1,0,0
V2082,78,192.168.4.143,DV1348,6,92,0,1,1
V1499,21,192.168.9.182,DV1556,2,76,1,0,0
V1422,39,192.168.1.58,DV1104,5,48,0,2,1
V0294,47,192.168.0.26,DV1423,6,94,1,0,1
V1348,60,192.168.10.23,DV1371,6,102,1,1,1
V1534,76,192.168.1.33,DV1326,3,99,1,3,1
V1785,40,192.168.2.102,DV1698,2,62,0,2,1
V1912,77,192.168.10.152,DV1532,5,100,0,2,1
V0846,29,192.168.9.3,DV1626,7,111,0,2,1
V1072,90,192.168.2.55,DV1883,1,105,1,2,1
V1905,22,192.168.2.234,DV1417,1,72,1,1,1
V0082,24,192.168.4.98,DV1335,4,61,1,2,1
V1252,65,192.168.3.52,DV1093,1,56,0,0,1
V0363,19,192.168.4.106,DV1397,2,95,0,1,1
V0355,35,192.168.1.129,DV1763,6,9,0,3,1
V1675,73,192.168.8.72,DV1588,6,15,1,2,1
V0879,72,192.168.10.198,DV1788,6,35,0,0,1
V1865,90,192.168.6.196,DV1427,1,100,1,0,0
V2840,78,192.168.6.24,DV1929,1,73,1,0,0
V0558,66,192.168.5.157,DV1029,3,64,1,0,0
V0209,70,192.168.5.174,DV1612,1,104,1,0,0
V0197,29,192.168.6.217,DV1108,4,58,1,0,1
V0522,31,192.168.7.17,DV1344,5,84,1,2,1
V1895,71,192.168.3.54,DV1092,6,64,1,0,1
V1750,42,192.168.10.158,DV1755,1,45,1,1,1
V1573,43,192.168.6.150,DV1940,2,40,0,0,1
V1496,69,192.168.5.133,DV1162,7,32,0,1,1
V1185,55,192.168.6.103,DV1098,7,32,0,3,1
V1297,78,192.168.5.155,DV1439,6,50,1,2,1
V1881,60,192.168.10.18,DV1752,2,75,0,0,1
V1272,39,192.168.3.63,DV1434,3,80,0,2,1
V1920,30,192.168.3.250,DV1468,2,18,1,1,1
V1582,68,192.168.2.104,DV1686,1,62,1,0,0
V2973,45,192.168.7.105,DV1921,2,67,1,0,0
V0655,67,192.168.10.2,DV1823,2,108,0,3,1
V1581,49,192.168.9.132,DV1382,3,82,1,0,0
V1700,87,192.168.0.244,DV1739,1,105,1,0,0
V1288,52,192.168.3.239,DV1766,7,92,1,0,1
V0328,46,192.168.4.220,DV1724,3,106,1,0,0
V0052,48,192.168.2.250,DV1819,3,115,1,0,0
V1478,27,192.168.10.149,DV1631,3,44,1,0,0
V1685,49,192.168.2.151,DV1385,4,89,0,2,1
V1827,77,192.168.1.2,DV1766,1,90,1,3,1
V0111,44,192.168.10.55,DV1270,2,23,0,1,1
V2432,69,192.168.9.196,DV1367,3,58,1,0,0
V0388,67,192.168.9.101,DV1601,2,47,1,3,1
V0395,80,192.168.6.182,DV1860,8,65,0,0,1
V1765,35,192.168.7.151,DV1330,6,75,1,0,1
V1508,61,192.168.5.124,DV1628,1,23,1,0,0
V0091,82,192.168.10.88,DV1012,7,108,1,0,1
V1340,84,192.168.5.156,DV1551,4,91,0,0,1
V1218,30,192.168.1.19,DV1368,1,72,0,2,1
V1410,90,192.168.7.242,DV1746,3,85,1,0,0
V0070,46,192.168.2.206,DV1980,8,9,0,0,1
V0715,74,192.168.3.189,DV1034,4,61,0,1,1
V2001,53,192.168.3.210,DV1797,8,35,0,3,1
V2071,58,192.168.6.254,DV1891,3,54,1,0,0
V2104,59,192.168.6.194,DV1649,7,5,1,3,1
V0954,43,192.168.0.22,DV1551,8,89,0,3,1
V0366,64,192.168.4.242,DV1252,8,79,0,3,1
V2454,51,192.168.9.13,DV1743,3,113,1,0,0
V0244,75,192.168.0.187,DV1890,6,81,1,2,1
V0784,76,192.168.3.110,DV1414,1,80,1,2,1
V1395,79,192.168.6.135,DV1953,1,24,1,1,1
V1780,86,192.168.1.89,DV1500,1,31,0,1,1
V2697,89,192.168.8.134,DV1919,2,63,1,0,0
V1781,65,192.168.5.88,DV1513,1,81,1,0,0
V1379,49,192.168.9.40,DV1746,3,34,1,0,0
V1023,52,192.168.4.166,DV1164,5,90,0,3,1
V1536,59,192.168.7.58,DV1094,5,101,1,0,1
V2501,85,192.168.7.144,DV1061,3,99,1,0,0
V2293,23,192.168.0.116,DV1192,1,76,1,0,0
V1865,90,192.168.6.196,DV1427,1,100,1,0,0
V1865,90,192.168.6.196,DV1427,1,100,1,0,0
V1651,62,192.168.1.20,DV1519,8,17,0,1,1
V1090,56,192.168.1.33,DV1138,1,27,0,0,1
V2501,85,192.168.7.144,DV1061,3,99,1,0,0
V0340,80,192.168.10.190,DV1502,8,24,1,1,1
V2714,48,192.168.1.35,DV1429,2,52,1,0,0
V0958,74,192.168.4.42,DV1825,7,96,1,1,1
V2155,49,192.168.0.100,DV1794,3,101,1,0,0
V1998,67,192.168.3.96,DV1939,7,8,0,1,1
V1955,61,192.168.8.91,DV1406,3,120,1,0,0
V2081,71,192.168.3.54,DV1967,6,91,0,2,1
V1720,83,192.168.8.220,DV1757,2,120,0,3,1
V0827,44,192.168.8.90,DV1562,6,37,0,2,1
V1676,39,192.168.1.74,DV1280,8,59,0,1,1
V1361,49,192.168.10.244,DV1942,1,80,1,1,1
V1845,64,192.168.10.9,DV1408,2,45,0,2,1
V0206,78,192.168.8.39,DV1980,1,60,0,2,1
V1813,48,192.168.6.236,DV1550,3,51,0,0,1
V0314,50,192.168.0.191,DV1223,2,8,1,2,1
V0275,23,192.168.6.14,DV1583,4,49,1,0,1
V0801,38,192.168.10.73,DV1625,3,61,1,0,0
V0815,44,192.168.9.176,DV1339,6,11,0,2,1
V2939,0,127.0.0.1,DV7992,1,0,1,0,0
V0478,57,192.168.4.33,DV1181,1,92,1,0,0
V1620,22,192.168.7.130,DV1230,6,58,1,2,1
V0396,90,192.168.0.204,DV1779,4,40,0,2,1
V2973,45,192.168.7.105,DV1921,2,67,1,0,0
V2817,33,192.168.4.47,DV1394,2,107,1,0,0
V2084,80,192.168.9.121,DV1911,1,43,0,3,1
V1722,43,192.168.7.223,DV1995,2,7,1,3,1
V1346,71,192.168.2.81,DV1806,7,51,0,1,1
V0620,88,192.168.1.45,DV1661,2,110,1,1,1
V0636,70,192.168.0.63,DV1044,3,76,0,1,1
V0387,64,192.168.5.51,DV1468,2,36,1,2,1
V1344,50,192.168.10.109,DV1962,3,71,0,0,1
V1581,49,192.168.9.132,DV1382,3,82,1,0,0
V1713,46,192.168.9.250,DV1025,7,101,0,3,1
V1595,74,192.168.0.233,DV1928,6,20,1,3,1
V1546,83,192.168.5.14,DV1451,5,50,0,0,1
V0035,79,192.168.3.222,DV1410,1,24,1,0,0
V1599,26,192.168.10.124,DV1385,8,80,0,2,1
V2042,65,192.168.1.46,DV1138,5,89,1,1,1
V0900,45,192.168.0.152,DV1177,6,11,0,2,1
V1354,36,192.168.6.146,DV1753,5,9,1,1,1
V0841,77,192.168.5.143,DV1099,8,25,1,3,1
V1328,22,192.168.1.62,DV1406,8,41,0,3,1
V2155,49,192.168.0.100,DV1794,3,101,1,0,0
V1287,57,192.168.6.193,DV1897,2,16,1,1,1
V0509,71,192.168.9.166,DV1091,4,59,0,3,1
V1513,50,192.168.2.51,DV1703,5,53,0,2,1
V1990,73,192.168.6.22,DV1502,1,65,0,2,1
V0689,66,192.168.9.74,DV1474,3,114,0,2,1
V1394,64,192.168.7.162,DV1734,2,119,1,0,0
V2004,54,192.168.8.74,DV1291,5,16,0,3,1
V0801,38,192.168.10.73,DV1625,3,61,1,0,0
V0491,24,192.168.5.1,DV1437,2,40,1,1,1
V1478,27,192.168.10.149,DV1631,3,44,1,0,0
V0657,67,192.168.6.158,DV1671,5,94,0,1,1
V1967,62,192.168.7.223,DV1723,3,11,1,0,0
V0533,58,192.168.2.200,DV1082,8,45,0,2,1
V0050,88,192.168.2.111,DV1130,1,42,1,0,0
V1032,70,192.168.4.221,DV1603,1,65,1,0,0
V2697,89,192.168.8.134,DV1919,2,63,1,0,0
V1238,76,192.168.5.180,DV1862,5,53,0,3,1
V0251,45,192.168.9.74,DV1710,8,28,0,1,1
V2697,89,192.168.8.134,DV1919,2,63,1,0,0
V2340,65,192.168.1.10,DV1262,1,120,1,0,0
V1701,60,192.168.5.197,DV1784,2,86,0,1,1
V2039,23,192.168.2.226,DV1390,8,51,1,1,1
V1893,44,192.168.6.152,DV1834,2,14,0,0,1
V1621,47,192.168.0.239,DV1056,1,102,0,3,1
V0680,72,192.168.3.108,DV1717,6,49,1,2,1
V2045,42,192.168.8.72,DV1532,1,65,1,1,1
V1338,64,192.168.8.44,DV1433,1,34,1,0,0
V1499,21,192.168.9.182,DV1556,2,76,1,0,0
V0362,31,192.168.0.23,DV1362,2,79,1,3,1
V1111,55,192.168.7.196,DV1518,8,96,0,1,1
V0027,18,192.168.1.182,DV1646,1,32,0,0,1
V0869,78,192.168.8.60,DV1388,7,63,1,1,1
V2939,0,127.0.0.1,DV7992,1,0,1,0,0
V0052,48,192.168.2.250,DV1819,3,115,1,0,0
V2175,78,192.168.8.125,DV1395,3,63,1,0,0
V1029,68,192.168.2.61,DV1114,2,69,1,3,1
V0524,25,192.168.9.104,DV1676,6,90,0,0,1
V1447,27,192.168.5.155,DV1797,6,6,0,2,1
V2618,72,192.168.0.160,DV1853,2,14,1,0,0
V2944,35,192.168.0.168,DV1377,3,22,1,0,0
V2780,47,192.168.2.170,DV1968,3,10,1,0,0
V1529,56,192.168.7.127,DV1869,2,110,1,0,0
V0209,70,192.168.5.174,DV1612,1,104,1,0,0
V2500,29,192.168.0.199,DV1362,3,61,1,0,0
V1900,90,192.168.0.33,DV1531,3,20,1,0,0
V1158,55,192.168.10.249,DV1171,1,10,1,2,1
V0891,28,192.168.10.113,DV1752,4,20,0,1,1
V0105,23,192.168.0.142,DV1299,3,84,1,0,0
V1460,64,192.168.5.23,DV1072,3,93,1,2,1
V1624,63,192.168.3.88,DV1447,1,33,0,0,1
V1264,49,192.168.9.21,DV1061,3,50,1,2,1
V1416,87,192.168.5.219,DV1724,2,28,0,3,1
V1087,61,192.168.2.55,DV1189,2,98,1,0,0
V1410,90,192.168.7.242,DV1746,3,85,1,0,0
V1448,38,192.168.8.28,DV1066,4,79,0,2,1
V2049,66,192.168.3.232,DV1481,7,52,0,2,1
V1757,45,192.168.10.96,DV1471,2,115,0,2,1
V0751,82,192.168.3.40,DV1051,7,60,0,1,1
V1009,70,192.168.5.15,DV1677,4,34,0,2,1
V0105,23,192.168.0.142,DV1299,3,84,1,0,0
V0136,82,192.168.9.85,DV1890,2,114,1,0,0
V1800,41,192.168.4.185,DV1668,2,110,1,0,0
V1186,67,192.168.7.204,DV1438,2,46,0,3,1
V0727,55,192.168.4.139,DV1375,8,3,1,1,1
V2617,35,192.168.4.102,DV1491,3,99,1,0,0
V0759,23,192.168.3.52,DV1701,6,22,0,0,1
V0432,57,192.168.10.190,DV1673,3,18,0,1,1
V1224,71,192.168.3.113,DV1460,1,50,0,1,1
V0402,44,192.168.0.146,DV1359,5,79,0,2,1
V2390,35,192.168.7.157,DV1851,1,89,1,0,0
V1829,74,192.168.7.212,DV1743,1,40,1,0,0
V0541,69,192.168.0.59,DV1229,3,30,0,1,1
V0845,56,192.168.9.204,DV1935,5,120,1,2,1
V1379,49,192.168.9.40,DV1746,3,34,1,0,0
V0050,88,192.168.2.111,DV1130,1,42,1,0,0
V0328,46,192.168.4.220,DV1724,3,106,1,0,0
V1445,77,192.168.7.81,DV1668,7,108,1,1,1
V0638,41,192.168.8.246,DV1415,1,115,1,0,0
V0499,75,192.168.2.243,DV1171,4,106,0,1,1
V0267,58,192.168.5.250,DV1408,3,100,1,0,0
V2012,74,192.168.0.224,DV1451,2,110,0,2,1
V2061,27,192.168.3.48,DV1868,6,99,0,1,1
V0558,66,192.168.5.157,DV1029,3,64,1,0,0
V0594,58,192.168.8.57,DV1979,3,69,0,1,1
V0259,82,192.168.0.213,DV1127,3,41,0,1,1
V1608,44,192.168.0.208,DV1143,1,49,1,0,0
V2350,37,192.168.1.214,DV1922,3,63,1,0,0
V0568,76,192.168.5.94,DV1845,1,107,0,3,1
V0437,38,192.168.4.198,DV1105,2,32,0,0,1
V1932,53,192.168.5.3,DV1652,2,69,1,0,0
V1762,22,192.168.9.99,DV1159,4,92,1,2,1
V2071,58,192.168.6.254,DV1891,3,54,1,0,0
V0916,45,192.168.9.117,DV1182,7,50,0,3,1
V1283,79,192.168.0.236,DV1832,6,83,0,1,1
V0767,80,192.168.9.137,DV1090,3,28,1,0,0
V1071,52,192.168.9.169,DV1005,6,8,1,2,1
V0610,65,192.168.0.142,DV1895,3,18,0,0,1
V1065,74,192.168.5.254,DV1726,8,61,1,0,1
V0406,66,192.168.7.20,DV1648,2,54,1,2,1
V0638,41,192.168.8.246,DV1415,1,115,1,0,0
V0051,63,192.168.3.175,DV1255,2,48,1,1,1
V0819,45,192.168.8.78,DV1179,2,50,0,1,1
V1087,61,192.168.2.55,DV1189,2,98,1,0,0
V1182,75,192.168.9.32,DV1087,1,120,0,3,1
V1967,62,192.168.7.223,DV1723,3,11,1,0,0
V1007,59,192.168.0.8,DV1604,1,19,1,2,1
V2501,85,192.168.7.144,DV1061,3,99,1,0,0
V1529,56,192.168.7.127,DV1869,2,110,1,0,0
V2071,58,192.168.6.254,DV1891,3,54,1,0,0
V2697,89,192.168.8.134,DV1919,2,63,1,0,0
V0760,24,192.168.3.243,DV1635,3,114,1,0,0
V1974,66,192.168.7.36,DV1867,6,26,0,2,1
V1739,39,192.168.10.214,DV1284,3,110,1,3,1
V0409,81,192.168.4.83,DV1848,5,46,0,3,1
V1586,56,192.168.10.80,DV1736,1,106,1,1,1
V1532,24,192.168.4.227,DV1803,1,17,0,2,1
V0895,27,192.168.0.189,DV1144,8,86,0,3,1
V0309,49,192.168.10.194,DV1610,2,70,1,2,1
V1006,68,192.168.4.127,DV1605,7,81,1,2,1
V2065,62,192.168.0.159,DV1773,7,13,1,0,1
V0360,58,192.168.5.28,DV1093,1,42,1,2,1
V1457,44,192.168.9.156,DV1076,3,75,1,0,0
V2008,23,192.168.10.240,DV1515,4,101,0,2,1
V0267,58,192.168.5.250,DV1408,3,100,1,0,0
V2565,38,192.168.10.162,DV1657,1,31,1,0,0
V1646,53,192.168.9.142,DV1321,2,59,0,2,1
V1985,32,192.168.10.142,DV1067,6,34,1,1,1
V0263,21,192.168.1.12,DV1971,5,86,0,3,1
V0262,82,192.168.10.44,DV1606,3,24,1,0,0
V1957,23,192.168.3.141,DV1158,5,6,1,1,1
V2164,68,192.168.0.96,DV1061,1,17,1,0,0
V0410,61,192.168.10.196,DV1049,1,15,1,0,0
V0056,69,192.168.5.72,DV1885,2,101,1,2,1
V1413,85,192.168.2.187,DV1768,1,80,0,3,1
V1719,87,192.168.7.81,DV1982,4,44,1,3,1
V0667,66,192.168.10.202,DV1225,4,105,1,3,1
V1352,24,192.168.2.82,DV1969,7,26,1,3,1
V0092,73,192.168.5.163,DV1912,8,93,0,3,1
V0090,90,192.168.0.89,DV1545,7,87,1,0,1
V0075,37,192.168.3.99,DV1710,3,93,0,0,1
V0044,74,192.168.8.181,DV1309,1,88,1,0,0
V0721,29,192.168.3.41,DV1511,2,90,1,0,0
V0441,82,192.168.10.231,DV1053,3,31,0,3,1
V1150,59,192.168.2.7,DV1730,1,41,1,0,0
V1265,43,192.168.2.97,DV1209,1,33,1,2,1
V0280,58,192.168.2.101,DV1631,5,78,1,3,1
V0734,28,192.168.7.206,DV1654,1,49,1,2,1
V1480,70,192.168.4.134,DV1739,1,60,0,3,1
V0011,86,192.168.3.42,DV1473,7,37,0,2,1
V1724,19,192.168.4.31,DV1445,5,95,1,2,1
V0696,51,192.168.9.40,DV1086,7,42,0,1,1
V0977,33,192.168.3.33,DV1877,3,91,0,2,1
V1602,81,192.168.10.122,DV1331,4,101,0,0,1
V0029,87,192.168.2.186,DV1957,8,34,1,3,1
V1966,73,192.168.1.245,DV1175,1,74,1,0,0
V0580,43,192.168.3.160,DV1731,5,90,1,1,1
V1637,86,192.168.0.170,DV1312,1,72,1,0,0
V2070,77,192.168.7.40,DV1145,7,56,0,1,1
V2396,69,192.168.10.83,DV1231,1,115,1,0,0
V0694,28,192.168.3.43,DV1406,2,15,0,3,1
V0341,35,192.168.8.126,DV1188,1,70,0,0,1
V0628,47,192.168.0.172,DV1211,6,52,1,3,1
V1829,74,192.168.7.212,DV1743,1,40,1,0,0
V1999,49,192.168.9.172,DV1264,7,90,1,1,1
V0237,23,192.168.3.227,DV1042,6,42,1,3,1
V1637,86,192.168.0.170,DV1312,1,72,1,0,0
V2736,47,192.168.1.244,DV1085,2,62,1,0,0
V1025,80,192.168.8.254,DV1446,7,85,0,1,1
V1363,24,192.168.6.127,DV1388,3,50,0,2,1
V1516,65,192.168.10.210,DV1065,8,24,0,2,1
V0858,87,192.168.9.80,DV1627,1,118,1,0,0
V1865,90,192.168.6.196,DV1427,1,100,1,0,0
V1311,46,192.168.4.30,DV1297,2,17,0,2,1
V0579,35,192.168.6.155,DV1716,5,110,1,1,1
V0697,54,192.168.7.161,DV1129,3,70,0,0,1
V2038,49,192.168.1.170,DV1968,3,119,1,0,0
V1260,30,192.168.9.84,DV1646,7,89,0,2,1
V0004,75,192.168.9.72,DV1828,1,100,0,3,1
V0881,40,192.168.7.18,DV1503,4,81,1,1,1
V0797,87,192.168.0.156,DV1903,8,33,0,3,1
V1642,49,192.168.8.76,DV1345,7,7,1,2,1
V0558,66,192.168.5.157,DV1029,3,64,1,0,0
V1270,42,192.168.0.163,DV1144,4,19,0,1,1
V2030,90,192.168.2.165,DV1411,4,22,1,2,1
V0195,27,192.168.5.148,DV1439,7,93,1,2,1
V1069,21,192.168.4.175,DV1696,2,53,1,0,0
V0862,21,192.168.4.125,DV1084,3,67,0,2,1
V2071,58,192.168.6.254,DV1891,3,54,1,0,0
V0970,30,192.168.9.193,DV1171,6,114,1,2,1
V0854,67,192.168.5.58,DV1190,7,80,0,3,1
V1013,30,192.168.7.26,DV1707,4,46,1,2,1
V2780,47,192.168.2.170,DV1968,3,10,1,0,0
V0540,35,192.168.5.231,DV1501,6,99,0,1,1
V0221,50,192.168.0.165,DV1492,6,73,0,0,1
V1391,33,192.168.0.151,DV1991,4,27,1,0,1
V0992,74,192.168.8.169,DV1692,2,18,0,3,1
V1981,30,192.168.10.234,DV1158,6,76,0,3,1
V0323,74,192.168.3.139,DV1222,1,20,1,1,1
V1478,27,192.168.10.149,DV1631,3,44,1,0,0
V2098,81,192.168.1.238,DV1069,3,22,0,1,1
V0874,58,192.168.8.3,DV1688,1,109,0,0,1
V1802,78,192.168.3.195,DV1957,7,38,0,2,1
V2003,38,192.168.7.18,DV1187,6,24,1,3,1
V2618,72,192.168.0.160,DV1853,2,14,1,0,0
V1589,56,192.168.6.124,DV1188,4,110,1,3,1
V1548,85,192.168.9.127,DV1531,7,16,0,1,1
V1849,42,192.168.1.232,DV1924,3,69,1,0,0
V0939,55,192.168.6.249,DV1698,3,63,1,3,1
V1590,33,192.168.6.38,DV1651,1,26,0,1,1
V0426,64,192.168.8.175,DV1176,8,101,0,0,1
V1005,88,192.168.10.139,DV1585,8,63,0,0,1
V1060,51,192.168.1.81,DV1045,3,66,1,2,1
V2840,78,192.168.6.24,DV1929,1,73,1,0,0
V0666,76,192.168.9.221,DV1028,8,17,1,0,1
V2026,77,192.168.8.221,DV1782,7,50,1,1,1
V1343,88,192.168.4.67,DV1390,3,54,1,0,0
V0359,27,192.168.1.69,DV1157,7,94,0,3,1
V0502,84,192.168.7.235,DV1894,1,103,1,0,0
V1740,80,192.168.4.176,DV1123,7,86,1,1,1
V1020,81,192.168.3.170,DV1985,8,37,1,0,1
V1966,73,192.168.1.245,DV1175,1,74,1,0,0
V1353,79,192.168.9.33,DV1265,1,90,0,1,1
V1800,41,192.168.4.185,DV1668,2,110,1,0,0
V1955,61,192.168.8.91,DV1406,3,120,1,0,0
V2175,78,192.168.8.125,DV1395,3,63,1,0,0
V1781,65,192.168.5.88,DV1513,1,81,1,0,0
V1108,83,192.168.9.172,DV1106,1,59,1,0,0
V2473,50,192.168.8.249,DV1298,3,41,1,0,0
V0240,67,192.168.5.250,DV1191,8,91,1,2,1
V1615,84,192.168.9.129,DV1319,7,82,0,0,1
V1303,80,192.168.6.190,DV1627,2,47,1,3,1
V1504,51,192.168.2.24,DV1079,8,111,1,1,1
V0246,36,192.168.9.174,DV1800,8,7,0,0,1
V0955,42,192.168.7.82,DV1617,1,119,1,3,1
V0765,26,192.168.6.170,DV1277,6,113,0,0,1
V1373,23,192.168.2.102,DV1431,6,118,0,1,1
V2095,24,192.168.5.142,DV1488,6,21,1,3,1
V0549,60,192.168.3.1,DV1013,2,119,0,3,1
V0823,67,192.168.8.30,DV1004,5,8,0,2,1
V2565,38,192.168.10.162,DV1657,1,31,1,0,0
V2031,77,192.168.3.223,DV1756,3,100,1,2,1
V0598,59,192.168.6.235,DV1815,2,52,1,2,1
V2802,83,192.168.8.163,DV1907,1,71,1,0,0
V2038,49,192.168.1.170,DV1968,3,119,1,0,0
V0096,59,192.168.2.125,DV1217,6,105,1,2,1
V0888,25,192.168.10.246,DV1662,2,49,1,0,0
V1001,82,192.168.4.139,DV1351,1,100,0,3,1
V0952,21,192.168.6.159,DV1861,4,60,1,0,1
V1964,82,192.168.7.138,DV1321,2,106,0,2,1
V0944,63,192.168.4.117,DV1979,3,82,0,2,1
V1505,68,192.168.1.126,DV1814,1,55,0,3,1
V0470,63,192.168.2.46,DV1242,6,106,1,0,1
V1710,30,192.168.4.249,DV1671,8,51,1,3,1
V1878,51,192.168.4.155,DV1765,1,20,0,3,1
V1678,30,192.168.3.142,DV1858,3,6,0,1,1
V0058,40,192.168.9.247,DV1271,1,16,1,2,1
V2446,67,192.168.0.252,DV1164,2,101,1,0,0
V0638,41,192.168.8.246,DV1415,1,115,1,0,0
V1896,76,192.168.0.2,DV1389,7,54,0,2,1
V0558,66,192.168.5.157,DV1029,3,64,1,0,0
V2446,67,192.168.0.252,DV1164,2,101,1,0,0
V0611,68,192.168.8.141,DV1969,2,42,0,2,1
V0220,82,192.168.8.108,DV1989,3,107,0,1,1
V0558,66,192.168.5.157,DV1029,3,64,1,0,0
V2103,23,192.168.0.57,DV1776,4,22,0,2,1
V0379,31,192.168.4.107,DV1942,2,17,0,2,1
V1800,41,192.168.4.185,DV1668,2,110,1,0,0
V1776,29,192.168.3.40,DV1701,6,3,1,1,1
V2079,33,192.168.9.34,DV1542,5,46,1,1,1
V1697,72,192.168.6.67,DV1934,1,37,1,1,1
V1046,46,192.168.0.243,DV1023,4,119,0,3,1
V0055,43,192.168.7.90,DV1312,4,31,0,1,1
V0662,89,192.168.9.90,DV1355,5,31,0,3,1
V0181,57,192.168.5.27,DV1591,4,22,1,1,1
V1466,90,192.168.6.219,DV1074,4,52,1,0,1
V0557,38,192.168.1.107,DV1933,8,105,1,1,1
V2090,85,192.168.8.73,DV1254,7,57,0,2,1
V1864,60,192.168.5.213,DV1763,6,60,1,3,1
V0671,43,192.168.3.189,DV1247,5,29,0,1,1
V0983,62,192.168.5.42,DV1875,4,67,0,0,1
V0892,21,192.168.9.62,DV1500,7,11,1,3,1
V1132,81,192.168.10.109,DV1450,8,96,1,1,1
V1269,84,192.168.5.47,DV1452,1,11,1,0,0
V1883,27,192.168.10.111,DV1837,5,62,1,1,1
V1431,71,192.168.8.128,DV1551,8,71,0,3,1
V0798,76,192.168.6.114,DV1081,1,34,1,1,1
V0071,76,192.168.2.206,DV1475,6,99,1,3,1
V1627,58,192.168.5.155,DV1670,4,40,0,3,1
V1807,60,192.168.8.100,DV1487,1,46,1,2,1
V0152,57,192.168.7.9,DV1593,6,96,0,0,1
V0583,19,192.168.8.28,DV1025,7,21,0,0,1
V1828,67,192.168.1.201,DV1427,5,116,0,0,1
V0104,47,192.168.5.46,DV1309,1,93,0,2,1
V0591,53,192.168.8.68,DV1133,3,77,1,0,0
V0380,57,192.168.5.117,DV1803,4,69,1,2,1
V0065,74,192.168.7.173,DV1218,8,104,0,0,1
V1512,88,192.168.10.76,DV1478,8,58,1,1,1
V1211,46,192.168.3.116,DV1883,4,53,0,2,1
V1501,56,192.168.3.138,DV1860,4,95,1,2,1
V0178,26,192.168.1.213,DV1087,2,58,0,2,1
V0838,70,192.168.3.159,DV1249,3,64,1,0,0
V1247,35,192.168.7.211,DV1285,3,24,0,0,1
V0858,87,192.168.9.80,DV1627,1,118,1,0,0
V1809,50,192.168.6.9,DV1676,2,83,1,2,1
V2305,30,192.168.6.193,DV1953,1,42,1,0,0
V0126,33,192.168.0.250,DV1645,4,93,0,2,1
V1699,39,192.168.8.53,DV1798,2,81,1,1,1
V0481,29,192.168.10.164,DV1746,6,60,0,2,1
V2351,39,192.168.5.9,DV1545,3,90,1,0,0
V1499,21,192.168.9.182,DV1556,2,76,1,0,0
V1790,86,192.168.6.223,DV1690,2,22,0,2,1
V1955,61,192.168.8.91,DV1406,3,120,1,0,0
V1301,83,192.168.6.170,DV1192,1,84,1,0,0
V0083,66,192.168.4.193,DV1974,7,35,0,3,1
V1766,59,192.168.1.162,DV1367,1,23,1,3,1
V0839,61,192.168.3.209,DV1710,7,103,1,2,1
V0575,82,192.168.2.247,DV1510,1,70,0,3,1
V1856,86,192.168.3.88,DV1281,5,83,1,0,1
V1463,74,192.168.5.132,DV1865,6,50,0,3,1
V0840,87,192.168.3.45,DV1678,2,97,1,0,0
V0130,42,192.168.9.131,DV1764,3,113,0,2,1
V2043,32,192.168.10.51,DV1984,6,40,0,2,1
V1944,73,192.168.10.233,DV1026,4,75,0,0,1
V1623,73,192.168.6.141,DV1141,2,59,0,2,1
V0217,39,192.168.7.12,DV1420,6,89,0,3,1
V2973,45,192.168.7.105,DV1921,2,67,1,0,0
V1331,79,192.168.4.178,DV1763,2,104,0,3,1
V1630,88,192.168.4.223,DV1669,4,70,1,2,1
V0980,83,192.168.9.16,DV1480,2,119,1,0,0
V2944,35,192.168.0.168,DV1377,3,22,1,0,0
